Date,Currency,Maturity,SwapRate
2017-01-31,US,15,2.5345
2017-02-28,US,15,2.5315
2017-03-31,US,15,2.5443
2017-04-28,US,15,2.4144
2017-05-31,US,15,2.3115
2017-06-30,US,15,2.434
2017-07-31,US,15,2.4256
2017-08-31,US,15,2.2424
2017-09-29,US,15,2.432
2017-10-31,US,15,2.4923
2017-11-30,US,15,2.524
2017-12-29,US,15,2.4912
2018-01-31,US,15,2.8035
2018-02-28,US,15,2.9456
2018-03-30,US,15,2.8314
2018-04-30,US,15,3.0339
2018-05-31,US,15,2.9612
2018-06-29,US,15,2.9681
2018-07-31,US,15,3.0627
2018-08-31,US,15,2.9737
2018-09-28,US,15,3.1575
2018-10-31,US,15,3.2753
2018-11-30,US,15,3.114
2018-12-31,US,15,2.8045
2019-01-31,US,15,2.7571
2019-02-28,US,15,2.8354
2019-03-29,US,15,2.5178
2019-04-30,US,15,2.6125
2019-05-31,US,15,2.2099
2019-06-28,US,15,2.1085
2019-07-31,US,15,2.0694
2019-08-30,US,15,1.4675
2019-09-30,US,15,1.6444
2019-10-31,US,15,1.7059
2019-11-29,US,15,1.7982
2019-12-31,US,15,2.0099
2020-01-31,US,15,1.5737
2020-02-28,US,15,1.2223
2020-03-31,US,15,0.8097
2020-04-30,US,15,0.757
2020-05-29,US,15,0.8138
2020-06-30,US,15,0.8038
2020-07-31,US,15,0.6693
2020-08-31,US,15,0.9255
2020-09-30,US,15,0.9351
2020-10-30,US,15,1.1286
2020-11-30,US,15,1.0745
2020-12-31,US,15,1.1888
2021-01-29,US,15,1.3867
2021-02-26,US,15,1.7311
2021-03-31,US,15,2.0522
2021-04-30,US,15,1.8912
2021-05-31,US,15,1.8395
2021-06-30,US,15,1.6446
2021-07-30,US,15,1.4807
2021-08-31,US,15,1.5297
2021-09-30,US,15,1.6921
2021-10-29,US,15,1.686
2021-11-30,US,15,1.6265
2021-12-31,US,15,1.7005
2022-01-31,US,15,1.9399
2022-02-28,US,15,1.9892
2022-03-31,US,15,2.3997
2022-04-29,US,15,3.022
2022-05-31,US,15,3.005
2022-06-30,US,15,3.1721
2022-07-29,US,15,2.8453
2022-08-31,US,15,3.2902
2022-09-30,US,15,3.7973
2022-10-31,US,15,4.0614
2022-11-30,US,15,3.5753
2022-12-30,US,15,3.8119
2010-01-29,AD,20,6.0225
2010-02-26,AD,20,6.0325
2010-03-31,AD,20,6.194
2010-04-30,AD,20,6.1525
2010-05-31,AD,20,5.785
2010-06-30,AD,20,5.58625
2010-07-30,AD,20,5.6375
2010-08-31,AD,20,5.24
2010-09-30,AD,20,5.56
2010-10-29,AD,20,5.685
2010-11-30,AD,20,5.92875
2010-12-31,AD,20,6.0825
2011-01-31,AD,20,5.99125
2011-02-28,AD,20,6.0075
2011-03-31,AD,20,5.98
2011-04-29,AD,20,5.978
2011-05-31,AD,20,5.7575
2011-06-30,AD,20,5.935
2011-07-29,AD,20,5.695
2011-08-31,AD,20,5.375
2011-09-30,AD,20,4.925
2011-10-31,AD,20,5.215
2011-11-30,AD,20,4.9225
2011-12-30,AD,20,4.76
2012-01-31,AD,20,4.74
2012-02-29,AD,20,5.018
2012-03-30,AD,20,4.95
2012-04-30,AD,20,4.635
2012-05-31,AD,20,3.93
2012-06-29,AD,20,4.1475
2012-07-31,AD,20,4.0725
2012-08-31,AD,20,4.0825
2012-09-28,AD,20,3.965
2012-10-31,AD,20,4.075
2012-11-30,AD,20,4.145
2012-12-31,AD,20,4.285
2013-01-31,AD,20,4.52
2013-02-28,AD,20,4.45
2013-03-29,AD,20,4.4525
2013-04-30,AD,20,4.23
2013-05-31,AD,20,4.415
2013-06-28,AD,20,4.6
2013-07-31,AD,20,4.475
2013-08-30,AD,20,4.8
2013-09-30,AD,20,4.705
2013-10-31,AD,20,4.84
2013-11-29,AD,20,5.02
2013-12-31,AD,20,4.985
2014-01-31,AD,20,4.8375
2014-02-28,AD,20,4.8325
2014-03-31,AD,20,4.8425
2014-04-30,AD,20,4.6225
2014-05-30,AD,20,4.435
2014-06-30,AD,20,4.35
2014-07-31,AD,20,4.305
2014-08-29,AD,20,4.1
2014-09-30,AD,20,4.2925
2014-10-31,AD,20,4.18
2014-11-28,AD,20,3.935
2014-12-31,AD,20,3.5975
2015-01-30,AD,20,3.025
2015-02-27,AD,20,3.175
2015-03-31,AD,20,3.0025
2015-04-30,AD,20,3.2725
2015-05-29,AD,20,3.43
2015-06-30,AD,20,3.74
2015-07-31,AD,20,3.4525
2015-08-31,AD,20,3.4475
2015-09-30,AD,20,3.245
2015-10-30,AD,20,3.295
2015-11-30,AD,20,3.365
2015-12-31,AD,20,3.486
2016-01-29,AD,20,3.12625
2016-02-29,AD,20,2.87
2016-03-31,AD,20,2.9575
2016-04-29,AD,20,2.9525
2016-05-31,AD,20,2.74
2016-06-30,AD,20,2.43375
2016-07-29,AD,20,2.3
2016-08-31,AD,20,2.32875
2016-09-30,AD,20,2.4375
2016-10-31,AD,20,2.7375
2016-11-30,AD,20,3.20875
2016-12-30,AD,20,3.3225
2017-01-31,AD,20,3.295
2017-02-28,AD,20,3.3675
2017-03-31,AD,20,3.335
2017-04-28,AD,20,3.2125
2017-05-31,AD,20,3.0125
2017-06-30,AD,20,3.25625
2017-07-31,AD,20,3.2485
2017-08-31,AD,20,3.1538
2017-09-29,AD,20,3.3125
2017-10-31,AD,20,3.19
2017-11-30,AD,20,3.0525
2017-12-29,AD,20,3.094
2018-01-31,AD,20,3.2475
2018-02-28,AD,20,3.214
2018-03-30,AD,20,3.05875
2018-04-30,AD,20,3.1588
2018-05-31,AD,20,3.1213
2018-06-29,AD,20,3.07625
2018-07-31,AD,20,3.0475
2018-08-31,AD,20,2.91625
2018-09-28,AD,20,3.0825
2018-10-31,AD,20,3.05125
2018-11-30,AD,20,3.032
2018-12-31,AD,20,2.8025
2019-01-31,AD,20,2.7025
2019-02-28,AD,20,2.69625
2019-03-29,AD,20,2.35
2019-04-30,AD,20,2.39
2019-05-31,AD,20,2.0975
2019-06-28,AD,20,1.93875
2019-07-31,AD,20,1.7875
2019-08-30,AD,20,1.41625
2019-09-30,AD,20,1.5
2019-10-31,AD,20,1.591
2019-11-29,AD,20,1.52875
2019-12-31,AD,20,1.8775
2020-01-31,AD,20,1.41625
2020-02-28,AD,20,1.1763
2020-03-31,AD,20,1.0125
2020-04-30,AD,20,1.1638
2020-05-29,AD,20,1.1475
2020-06-30,AD,20,1.17875
2020-07-31,AD,20,1.08625
2020-08-31,AD,20,1.27
2020-09-30,AD,20,1.16375
2020-10-30,AD,20,1.215
2020-11-30,AD,20,1.4085
2020-12-31,AD,20,1.46875
2021-01-29,AD,20,1.6675
2021-02-26,AD,20,2.2495
2021-03-31,AD,20,2.3575
2021-04-30,AD,20,2.27275
2021-05-31,AD,20,2.233
2021-06-30,AD,20,1.99
2021-07-30,AD,20,1.705
2021-08-31,AD,20,1.72625
2021-09-30,AD,20,1.988
2021-10-29,AD,20,2.354
2021-11-30,AD,20,2.179
2021-12-31,AD,20,2.1425
2022-01-31,AD,20,2.27125
2022-02-28,AD,20,2.46583
2022-03-31,AD,20,3.076
2022-04-29,AD,20,3.5613
2022-05-31,AD,20,3.6963
2022-06-30,AD,20,4.0463
2022-07-29,AD,20,3.605
2022-08-31,AD,20,4.0875
2022-09-30,AD,20,4.3225
2022-10-31,AD,20,4.564
2022-11-30,AD,20,4.0845
2022-12-30,AD,20,4.535
2010-01-29,CD,20,4.367
2010-02-26,CD,20,4.3735
2010-03-31,CD,20,4.3595
2010-04-30,CD,20,4.4125
2010-05-31,CD,20,4.2155
2010-06-30,CD,20,4.146
2010-07-30,CD,20,4.108
2010-08-31,CD,20,3.728
2010-09-30,CD,20,3.5615
2010-10-29,CD,20,3.6708
2010-11-30,CD,20,3.8365
2010-12-31,CD,20,3.9826
2011-01-31,CD,20,4.156
2011-02-28,CD,20,4.2061
2011-03-31,CD,20,4.321
2011-04-29,CD,20,4.1893
2011-05-31,CD,20,3.9593
2011-06-30,CD,20,4.041
2011-07-29,CD,20,3.728
2011-08-31,CD,20,3.3285
2011-09-30,CD,20,3.0313
2011-10-31,CD,20,3.247
2011-11-30,CD,20,2.8985
2011-12-30,CD,20,2.7503
2012-01-31,CD,20,2.7525
2012-02-29,CD,20,2.986
2012-03-30,CD,20,3.12
2012-04-30,CD,20,3.075
2012-05-31,CD,20,2.5238
2012-06-29,CD,20,2.6948
2012-07-31,CD,20,2.6183
2012-08-31,CD,20,2.6162
2012-09-28,CD,20,2.6175
2012-10-31,CD,20,2.6992
2012-11-30,CD,20,2.625
2012-12-31,CD,20,2.723
2013-01-31,CD,20,2.938
2013-02-28,CD,20,2.867
2013-03-29,CD,20,2.881
2013-04-30,CD,20,2.71
2013-05-31,CD,20,3.0395
2013-06-28,CD,20,3.4075
2013-07-31,CD,20,3.4535
2013-08-30,CD,20,3.6028
2013-09-30,CD,20,3.605
2013-10-31,CD,20,3.5113
2013-11-29,CD,20,3.59
2013-12-31,CD,20,3.7625
2014-01-31,CD,20,3.4133
2014-02-28,CD,20,3.391
2014-03-31,CD,20,3.4135
2014-04-30,CD,20,3.3561
2014-05-30,CD,20,3.2007
2014-06-30,CD,20,3.228
2014-07-31,CD,20,3.142
2014-08-29,CD,20,2.9981
2014-09-30,CD,20,3.1
2014-10-31,CD,20,2.9883
2014-11-28,CD,20,2.8244
2014-12-31,CD,20,2.7295
2015-01-30,CD,20,2.1356
2015-02-27,CD,20,2.272
2015-03-31,CD,20,2.3405
2015-04-30,CD,20,2.531
2015-05-29,CD,20,2.575
2015-06-30,CD,20,2.7317
2015-07-31,CD,20,2.5235
2015-08-31,CD,20,2.542
2015-09-30,CD,20,2.407
2015-10-30,CD,20,2.4761
2015-11-30,CD,20,2.436
2015-12-31,CD,20,2.4795
2016-01-29,CD,20,2.1835
2016-02-29,CD,20,1.885
2016-03-31,CD,20,2.0297
2016-04-29,CD,20,2.237
2016-05-31,CD,20,2.0766
2016-06-30,CD,20,1.7793
2016-07-29,CD,20,1.706
2016-08-31,CD,20,1.6314
2016-09-30,CD,20,1.653
2016-10-31,CD,20,1.8825
2016-11-30,CD,20,2.253
2016-12-30,CD,20,2.3792
2017-01-31,CD,20,2.461
2017-02-28,CD,20,2.3538
2017-03-31,CD,20,2.395
2017-04-28,CD,20,2.2794
2017-05-31,CD,20,2.2277
2017-06-30,CD,20,2.479
2017-07-31,CD,20,2.6885
2017-08-31,CD,20,2.4984
2017-09-29,CD,20,2.684
2017-10-31,CD,20,2.599
2017-11-30,CD,20,2.531
2017-12-29,CD,20,2.6122
2018-01-31,CD,20,2.7894
2018-02-28,CD,20,2.749
2018-03-30,CD,20,2.6292
2018-04-30,CD,20,2.805
2018-05-31,CD,20,2.697
2018-06-29,CD,20,2.6727
2018-07-31,CD,20,2.821
2018-08-31,CD,20,2.7525
2018-09-28,CD,20,2.9282
2018-10-31,CD,20,3.0359
2018-11-30,CD,20,2.903
2018-12-31,CD,20,2.6781
2019-01-31,CD,20,2.6255
2019-02-28,CD,20,2.6515
2019-03-29,CD,20,2.342
2019-04-30,CD,20,2.463
2019-05-31,CD,20,2.2284
2019-06-28,CD,20,2.106
2019-07-31,CD,20,2.123
2019-08-30,CD,20,1.792
2019-09-30,CD,20,1.9058
2019-10-31,CD,20,2.024
2019-11-29,CD,20,2.0668
2019-12-31,CD,20,2.333
2020-01-31,CD,20,1.9254
2020-02-28,CD,20,1.7345
2020-03-31,CD,20,1.42
2020-04-30,CD,20,1.3645
2020-05-29,CD,20,1.356
2020-06-30,CD,20,1.3616
2020-07-31,CD,20,1.2692
2020-08-31,CD,20,1.465
2020-09-30,CD,20,1.434
2020-10-30,CD,20,1.5605
2020-11-30,CD,20,1.5784
2020-12-31,CD,20,1.6272
2021-01-29,CD,20,1.8474
2021-02-26,CD,20,2.224
2021-03-31,CD,20,2.5177
2021-04-30,CD,20,2.443
2021-05-31,CD,20,2.364
2021-06-30,CD,20,2.2117
2021-07-30,CD,20,2.0703
2021-08-31,CD,20,2.09
2021-09-30,CD,20,2.3313
2021-10-29,CD,20,2.4322
2021-11-30,CD,20,2.2235
2021-12-31,CD,20,2.1619
2022-01-31,CD,20,2.537
2022-02-28,CD,20,2.568
2022-03-31,CD,20,3.035
2022-04-29,CD,20,3.466
2022-05-31,CD,20,3.478
2022-06-30,CD,20,3.7828
2022-07-29,CD,20,3.347
2022-08-31,CD,20,3.727
2022-09-30,CD,20,3.778
2022-10-31,CD,20,3.882
2022-11-30,CD,20,3.565
2022-12-30,CD,20,3.904
2010-01-29,DK,20,4.0875
2010-02-26,DK,20,4.025
2010-03-31,DK,20,3.9925
2010-04-30,DK,20,3.8525
2010-05-31,DK,20,3.501
2010-06-30,DK,20,3.46
2010-07-30,DK,20,3.604
2010-08-31,DK,20,2.8455
2010-09-30,DK,20,3.125
2010-10-29,DK,20,3.285
2010-11-30,DK,20,3.56
2010-12-31,DK,20,3.865
2011-01-31,DK,20,3.938
2011-02-28,DK,20,3.923
2011-03-31,DK,20,4.1463
2011-04-29,DK,20,4.08
2011-05-31,DK,20,3.8645
2011-06-30,DK,20,4.0225
2011-07-29,DK,20,3.665
2011-08-31,DK,20,3.3875
2011-09-30,DK,20,2.83
2011-10-31,DK,20,2.9737
2011-11-30,DK,20,2.8425
2011-12-30,DK,20,2.5375
2012-01-31,DK,20,2.57
2012-02-29,DK,20,2.681
2012-03-30,DK,20,2.7314
2012-04-30,DK,20,2.6841
2012-05-31,DK,20,1.89
2012-06-29,DK,20,2.329
2012-07-31,DK,20,2.194
2012-08-31,DK,20,2.2054
2012-09-28,DK,20,2.345
2012-10-31,DK,20,2.393
2012-11-30,DK,20,2.289
2012-12-31,DK,20,2.235
2013-01-31,DK,20,2.497
2013-02-28,DK,20,2.427
2013-03-29,DK,20,2.344
2013-04-30,DK,20,2.147
2013-05-31,DK,20,2.43
2013-06-28,DK,20,2.626
2013-07-31,DK,20,2.641
2013-08-30,DK,20,2.8725
2013-09-30,DK,20,2.8075
2013-10-31,DK,20,2.74
2013-11-29,DK,20,2.766
2013-12-31,DK,20,2.918
2014-01-31,DK,20,2.725
2014-02-28,DK,20,2.694
2014-03-31,DK,20,2.651
2014-04-30,DK,20,2.562
2014-05-30,DK,20,2.443
2014-06-30,DK,20,2.386
2014-07-31,DK,20,2.292
2014-08-29,DK,20,1.985
2014-09-30,DK,20,2.094
2014-10-31,DK,20,1.9725
2014-11-28,DK,20,1.78
2014-12-31,DK,20,1.61
2015-01-30,DK,20,1.25
2015-02-27,DK,20,1.23
2015-03-31,DK,20,1.03
2015-04-30,DK,20,1.24
2015-05-29,DK,20,1.5225
2015-06-30,DK,20,1.9525
2015-07-31,DK,20,1.789
2015-08-31,DK,20,1.925
2015-09-30,DK,20,1.8125
2015-10-30,DK,20,1.775
2015-11-30,DK,20,1.745
2015-12-31,DK,20,1.881
2016-01-29,DK,20,1.554
2016-02-29,DK,20,1.306
2016-03-31,DK,20,1.349
2016-04-29,DK,20,1.5484
2016-05-31,DK,20,1.4025
2016-06-30,DK,20,1.077
2016-07-29,DK,20,0.9863
2016-08-31,DK,20,1.0056
2016-09-30,DK,20,0.9907
2016-10-31,DK,20,1.219
2016-11-30,DK,20,1.443
2016-12-30,DK,20,1.4371
2017-01-31,DK,20,1.637
2017-02-28,DK,20,1.464
2017-03-31,DK,20,1.555
2017-04-28,DK,20,1.5779
2017-05-31,DK,20,1.5984
2017-06-30,DK,20,1.6875
2017-07-31,DK,20,1.7528
2017-08-31,DK,20,1.575
2017-09-29,DK,20,1.68
2017-10-31,DK,20,1.6205
2017-11-30,DK,20,1.568
2017-12-29,DK,20,1.5775
2018-01-31,DK,20,1.655
2018-02-28,DK,20,1.735
2018-03-30,DK,20,1.5975
2018-04-30,DK,20,1.642
2018-05-31,DK,20,1.5483
2018-06-29,DK,20,1.5289
2018-07-31,DK,20,1.5775
2018-08-31,DK,20,1.5223
2018-09-28,DK,20,1.5894
2018-10-31,DK,20,1.5649
2018-11-30,DK,20,1.5205
2018-12-31,DK,20,1.4615
2019-01-31,DK,20,1.2998
2019-02-28,DK,20,1.3256
2019-03-29,DK,20,1.0782
2019-04-30,DK,20,1.128
2019-05-31,DK,20,0.9605
2019-06-28,DK,20,0.7201
2019-07-31,DK,20,0.562
2019-08-30,DK,20,0.1192
2019-09-30,DK,20,0.2606
2019-10-31,DK,20,0.4667
2019-11-29,DK,20,0.4996
2019-12-31,DK,20,0.6743
2020-01-31,DK,20,0.3713
2020-02-28,DK,20,0.2103
2020-03-31,DK,20,0.4285
2020-04-30,DK,20,0.2051
2020-05-29,DK,20,0.248
2020-06-30,DK,20,0.2345
2020-07-31,DK,20,0.1715
2020-08-31,DK,20,0.3225
2020-09-30,DK,20,0.1924
2020-10-30,DK,20,0.1547
2020-11-30,DK,20,0.184
2020-12-31,DK,20,0.1779
2021-01-29,DK,20,0.3065
2021-02-26,DK,20,0.5844
2021-03-31,DK,20,0.6767
2021-04-30,DK,20,0.779
2021-05-31,DK,20,0.7776
2021-06-30,DK,20,0.7515
2021-07-30,DK,20,0.5516
2021-08-31,DK,20,0.5818
2021-09-30,DK,20,0.7573
2021-10-29,DK,20,0.6677
2021-11-30,DK,20,0.5545
2021-12-31,DK,20,0.7372
2022-01-31,DK,20,0.8128
2022-02-28,DK,20,1.178
2022-03-31,DK,20,1.46
2022-04-29,DK,20,2.02
2022-05-31,DK,20,2.2048
2022-06-30,DK,20,2.5654
2022-07-29,DK,20,2.002
2022-08-31,DK,20,2.607
2022-09-30,DK,20,3.1059
2022-10-31,DK,20,3.056
2022-11-30,DK,20,2.6
2022-12-30,DK,20,3.0433
2010-01-29,EU,20,3.895
2010-02-26,EU,20,3.829
2010-03-31,EU,20,3.793
2010-04-30,EU,20,3.6685
2010-05-31,EU,20,3.3505
2010-06-30,EU,20,3.3543
2010-07-30,EU,20,3.467
2010-08-31,EU,20,2.695
2010-09-30,EU,20,2.976
2010-10-29,EU,20,3.1435
2010-11-30,EU,20,3.433
2010-12-31,EU,20,3.702
2011-01-31,EU,20,3.8283
2011-02-28,EU,20,3.7933
2011-03-31,EU,20,4.024
2011-04-29,EU,20,3.9155
2011-05-31,EU,20,3.7565
2011-06-30,EU,20,3.8805
2011-07-29,EU,20,3.542
2011-08-31,EU,20,3.309
2011-09-30,EU,20,2.83
2011-10-31,EU,20,2.853
2011-11-30,EU,20,3.029
2011-12-30,EU,20,2.685
2012-01-31,EU,20,2.59
2012-02-29,EU,20,2.621
2012-03-30,EU,20,2.68
2012-04-30,EU,20,2.6002
2012-05-31,EU,20,1.931
2012-06-29,EU,20,2.3034
2012-07-31,EU,20,2.181
2012-08-31,EU,20,2.153
2012-09-28,EU,20,2.2771
2012-10-31,EU,20,2.3101
2012-11-30,EU,20,2.2418
2012-12-31,EU,20,2.163
2013-01-31,EU,20,2.3964
2013-02-28,EU,20,2.344
2013-03-29,EU,20,2.2535
2013-04-30,EU,20,2.067
2013-05-31,EU,20,2.3298
2013-06-28,EU,20,2.49
2013-07-31,EU,20,2.4752
2013-08-30,EU,20,2.7135
2013-09-30,EU,20,2.596
2013-10-31,EU,20,2.566
2013-11-29,EU,20,2.578
2013-12-31,EU,20,2.716
2014-01-31,EU,20,2.483
2014-02-28,EU,20,2.438
2014-03-31,EU,20,2.391
2014-04-30,EU,20,2.308
2014-05-30,EU,20,2.189
2014-06-30,EU,20,2.088
2014-07-31,EU,20,1.986
2014-08-29,EU,20,1.6415
2014-09-30,EU,20,1.7905
2014-10-31,EU,20,1.681
2014-11-28,EU,20,1.4882
2014-12-31,EU,20,1.325
2015-01-30,EU,20,1.068
2015-02-27,EU,20,1.1
2015-03-31,EU,20,0.781
2015-04-30,EU,20,0.9579
2015-05-29,EU,20,1.241
2015-06-30,EU,20,1.64
2015-07-31,EU,20,1.451
2015-08-31,EU,20,1.6138
2015-09-30,EU,20,1.4846
2015-10-30,EU,20,1.442
2015-11-30,EU,20,1.439
2015-12-31,EU,20,1.5664
2016-01-29,EU,20,1.2055
2016-02-29,EU,20,0.954
2016-03-31,EU,20,0.9936
2016-04-29,EU,20,1.191
2016-05-31,EU,20,1.064
2016-06-30,EU,20,0.842
2016-07-29,EU,20,0.686
2016-08-31,EU,20,0.714
2016-09-30,EU,20,0.722
2016-10-31,EU,20,0.961
2016-11-30,EU,20,1.174
2016-12-30,EU,20,1.175
2017-01-31,EU,20,1.364
2017-02-28,EU,20,1.224
2017-03-31,EU,20,1.303
2017-04-28,EU,20,1.332
2017-05-31,EU,20,1.358
2017-06-30,EU,20,1.4505
2017-07-31,EU,20,1.521
2017-08-31,EU,20,1.3733
2017-09-29,EU,20,1.496
2017-10-31,EU,20,1.4307
2017-11-30,EU,20,1.3948
2017-12-29,EU,20,1.4165
2018-01-31,EU,20,1.5145
2018-02-28,EU,20,1.56
2018-03-30,EU,20,1.4422
2018-04-30,EU,20,1.474
2018-05-31,EU,20,1.4045
2018-06-29,EU,20,1.385
2018-07-31,EU,20,1.452
2018-08-31,EU,20,1.3945
2018-09-28,EU,20,1.4805
2018-10-31,EU,20,1.4555
2018-11-30,EU,20,1.3965
2018-12-31,EU,20,1.324
2019-01-31,EU,20,1.171
2019-02-28,EU,20,1.227
2019-03-29,EU,20,0.9825
2019-04-30,EU,20,1.025
2019-05-31,EU,20,0.8345
2019-06-28,EU,20,0.652
2019-07-31,EU,20,0.4575
2019-08-30,EU,20,0.052
2019-09-30,EU,20,0.1885
2019-10-31,EU,20,0.3949
2019-11-29,EU,20,0.4232
2019-12-31,EU,20,0.6042
2020-01-31,EU,20,0.3045
2020-02-28,EU,20,0.1196
2020-03-31,EU,20,0.228
2020-04-30,EU,20,0.036
2020-05-29,EU,20,0.086
2020-06-30,EU,20,0.0751
2020-07-31,EU,20,-0.0027
2020-08-31,EU,20,0.129
2020-09-30,EU,20,0.026
2020-10-30,EU,20,-0.018
2020-11-30,EU,20,0.0182
2020-12-31,EU,20,0.006
2021-01-29,EU,20,0.1198
2021-02-26,EU,20,0.366
2021-03-31,EU,20,0.4635
2021-04-30,EU,20,0.534
2021-05-31,EU,20,0.5003
2021-06-30,EU,20,0.4742
2021-07-30,EU,20,0.274
2021-08-31,EU,20,0.316
2021-09-30,EU,20,0.4995
2021-10-29,EU,20,0.4113
2021-11-30,EU,20,0.33
2021-12-31,EU,20,0.545
2022-01-31,EU,20,0.617
2022-02-28,EU,20,0.922
2022-03-31,EU,20,1.23
2022-04-29,EU,20,1.772
2022-05-31,EU,20,1.943
2022-06-30,EU,20,2.265
2022-07-29,EU,20,1.757
2022-08-31,EU,20,2.375
2022-09-30,EU,20,2.8815
2022-10-31,EU,20,2.879
2022-11-30,EU,20,2.463
2022-12-30,EU,20,2.9306
2010-01-29,JY,20,1.685
2010-02-26,JY,20,1.74625
2010-03-31,JY,20,1.8475
2010-04-30,JY,20,1.76375
2010-05-31,JY,20,1.68625
2010-06-30,JY,20,1.47
2010-07-30,JY,20,1.395
2010-08-31,JY,20,1.3725
2010-09-30,JY,20,1.3875
2010-10-29,JY,20,1.4425
2010-11-30,JY,20,1.5875
2010-12-31,JY,20,1.47375
2011-01-31,JY,20,1.56375
2011-02-28,JY,20,1.6
2011-03-31,JY,20,1.595
2011-04-29,JY,20,1.5275
2011-05-31,JY,20,1.4625
2011-06-30,JY,20,1.4525
2011-07-29,JY,20,1.3475
2011-08-31,JY,20,1.33
2011-09-30,JY,20,1.285
2011-10-31,JY,20,1.32625
2011-11-30,JY,20,1.30625
2011-12-30,JY,20,1.18602
2012-01-31,JY,20,1.2175
2012-02-29,JY,20,1.26
2012-03-30,JY,20,1.3325
2012-04-30,JY,20,1.22375
2012-05-31,JY,20,1.0875
2012-06-29,JY,20,1.16
2012-07-31,JY,20,1.13
2012-08-31,JY,20,1.17625
2012-09-28,JY,20,1.205
2012-10-31,JY,20,1.32875
2012-11-30,JY,20,1.33125
2012-12-31,JY,20,1.4625
2013-01-31,JY,20,1.455
2013-02-28,JY,20,1.34625
2013-03-29,JY,20,1.235
2013-04-30,JY,20,1.285
2013-05-31,JY,20,1.41688
2013-06-28,JY,20,1.435
2013-07-31,JY,20,1.41688
2013-08-30,JY,20,1.35375
2013-09-30,JY,20,1.325
2013-10-31,JY,20,1.22
2013-11-29,JY,20,1.27125
2013-12-31,JY,20,1.3975
2014-01-31,JY,20,1.25875
2014-02-28,JY,20,1.27187
2014-03-31,JY,20,1.32063
2014-04-30,JY,20,1.25063
2014-05-30,JY,20,1.195
2014-06-30,JY,20,1.17125
2014-07-31,JY,20,1.14625
2014-08-29,JY,20,1.09938
2014-09-30,JY,20,1.1475
2014-10-31,JY,20,1.05188
2014-11-28,JY,20,1.01563
2014-12-31,JY,20,0.89563
2015-01-30,JY,20,0.87063
2015-02-27,JY,20,0.9875
2015-03-31,JY,20,0.98813
2015-04-30,JY,20,0.97813
2015-05-29,JY,20,1.05
2015-06-30,JY,20,1.09875
2015-07-31,JY,20,1.05875
2015-08-31,JY,20,1.05
2015-09-30,JY,20,1.00313
2015-10-30,JY,20,0.96375
2015-11-30,JY,20,0.93313
2015-12-31,JY,20,0.87938
2016-01-29,JY,20,0.74313
2016-02-29,JY,20,0.475
2016-03-31,JY,20,0.40438
2016-04-29,JY,20,0.33
2016-05-31,JY,20,0.26375
2016-06-30,JY,20,-0.045
2016-07-29,JY,20,0.07375
2016-08-31,JY,20,0.195
2016-09-30,JY,20,0.1681
2016-10-31,JY,20,0.205
2016-11-30,JY,20,0.29
2016-12-30,JY,20,0.37749
2017-01-31,JY,20,0.44875
2017-02-28,JY,20,0.4356
2017-03-31,JY,20,0.455
2017-04-28,JY,20,0.3663
2017-05-31,JY,20,0.3725
2017-06-30,JY,20,0.39125
2017-07-31,JY,20,0.4063
2017-08-31,JY,20,0.39125
2017-09-29,JY,20,0.449
2017-10-31,JY,20,0.5006
2017-11-30,JY,20,0.5025
2017-12-29,JY,20,0.4975
2018-01-31,JY,20,0.51773
2018-02-28,JY,20,0.47125
2018-03-30,JY,20,0.46653
2018-04-30,JY,20,0.485
2018-05-31,JY,20,0.4725
2018-06-29,JY,20,0.465
2018-07-31,JY,20,0.5275
2018-08-31,JY,20,0.575
2018-09-28,JY,20,0.60375
2018-10-31,JY,20,0.61875
2018-11-30,JY,20,0.5525
2018-12-31,JY,20,0.46
2019-01-31,JY,20,0.40125
2019-02-28,JY,20,0.4125
2019-03-29,JY,20,0.3175
2019-04-30,JY,20,0.35125
2019-05-31,JY,20,0.2802
2019-06-28,JY,20,0.21
2019-07-31,JY,20,0.17708
2019-08-30,JY,20,0.00875
2019-09-30,JY,20,0.17
2019-10-31,JY,20,0.14625
2019-11-29,JY,20,0.20625
2019-12-31,JY,20,0.2525
2020-01-31,JY,20,0.14375
2020-02-28,JY,20,0.04625
2020-03-31,JY,20,0.1325
2020-04-30,JY,20,0.1175
2020-05-29,JY,20,0.14
2020-06-30,JY,20,0.17875
2020-07-31,JY,20,0.13
2020-08-31,JY,20,0.2325
2020-09-30,JY,20,0.19375
2020-10-30,JY,20,0.24375
2020-11-30,JY,20,0.21125
2020-12-31,JY,20,0.24625
2021-01-29,JY,20,0.30375
2021-02-26,JY,20,0.4125
2021-03-31,JY,20,0.375
2021-04-30,JY,20,0.349
2021-05-31,JY,20,0.3318
2021-06-30,JY,20,0.27931
2021-07-30,JY,20,0.21441
2021-08-31,JY,20,0.2269
2021-09-30,JY,20,0.30375
2021-10-29,JY,20,0.32344
2021-11-30,JY,20,0.2825
2021-12-31,JY,20,0.3275
2022-01-31,JY,20,0.41688
2022-02-28,JY,20,0.51875
2022-03-31,JY,20,0.5325
2022-04-29,JY,20,0.6475
2022-05-31,JY,20,0.6875
2022-06-30,JY,20,0.83875
2022-07-29,JY,20,0.77376
2022-08-31,JY,20,0.80375
